SMILES,pIC50,mol,num_atoms,logP
ClC(Cl)(Cl)C(Cl)(Cl)Cl,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a296fa00>,8,3.7268
CC1(C)OC2CC3C4CC(F)C5=CC(=O)C=CC5(C)C4(F)C(O)CC3(C)C2(C(=O)CO)O1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a296fa70>,32,2.366800000000001
CC(=O)OCC(=O)C1(O)C(OC(C)=O)CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC21C,0.02,<rdkit.Chem.rdchem.Mol object at 0x7f59a296fae0>,34,1.7620999999999991
O=C(O)CS,1.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a296fb50>,5,0.0008000000000000229
CN(C)C=O,,<rdkit.Chem.rdchem.Mol object at 0x7f59a296fbc0>,5,-0.2956000000000001
C#CC1(O)CCC2C3CCC4=CC(=O)CCC4C3CCC21C,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a296fc30>,22,3.4925000000000024
CC(C=CC1=C(C)CCCC1(C)C)=CC=CC(C)=CCO,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a296fca0>,21,5.510300000000006
Nc1ccc(S(=O)(=O)Nc2ncccn2)cc1,0.14,<rdkit.Chem.rdchem.Mol object at 0x7f59a296fd10>,17,0.8596000000000001
ClC(Cl)(Cl)c1ccc(C(Cl)(Cl)Cl)cc1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a296fd80>,14,5.340000000000002
O=C1C=C(N2CC2)C(=O)C(N2CC2)=C1N1CC1,,<rdkit.Chem.rdchem.Mol object at 0x7f59a296fdf0>,17,-0.8194999999999992
O=c1[nH]cnc2nc[nH]c12,,<rdkit.Chem.rdchem.Mol object at 0x7f59a296fe60>,10,-0.35380000000000006
CC(=O)C1(O)CCC2C3CCC4=CC(=O)CCC4(C)C3CCC21C,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a296fed0>,24,3.8384000000000027
OCCN1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a296ff40>,30,4.308100000000003
Nc1ncnc2c1ccn2C1OC(CO)C(O)C1O,,<rdkit.Chem.rdchem.Mol object at 0x7f59a2970040>,19,-1.3750000000000007
CC1(C)SC2C(NC(=O)C(N)c3ccccc3)C(=O)N2C1C(=O)O,0.48,<rdkit.Chem.rdchem.Mol object at 0x7f59a29700b0>,24,0.3181000000000002
O=C(O)c1ccccc1O,0.08,<rdkit.Chem.rdchem.Mol object at 0x7f59a2970120>,10,1.0903999999999998
O=c1[nH]c(=O)c2[nH]cnc2[nH]1,,<rdkit.Chem.rdchem.Mol object at 0x7f59a2970190>,11,-1.0605000000000004
NC(C(=O)O)c1ccccc1,0.17,<rdkit.Chem.rdchem.Mol object at 0x7f59a2970200>,11,0.7709999999999999
O=c1[nH]c(=O)c2[nH]c(=O)[nH]c2[nH]1,,<rdkit.Chem.rdchem.Mol object at 0x7f59a2970270>,12,-1.7672000000000003
O=c1[nH]c(=O)n(C2CC(O)C(CO)O2)cc1C(F)(F)F,,<rdkit.Chem.rdchem.Mol object at 0x7f59a29702e0>,20,-0.8039000000000001
O=C(CBr)c1ccccc1,0.01,<rdkit.Chem.rdchem.Mol object at 0x7f59a2970350>,10,2.2641999999999998
NCCCC(N)C(=O)O,,<rdkit.Chem.rdchem.Mol object at 0x7f59a29703c0>,9,-0.8627999999999991
Oc1c(Cl)cc(Cl)c(Cl)c1Cc1c(O)c(Cl)cc(Cl)c1Cl,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a2970430>,21,6.609000000000001
NC(=O)CC(N)C(=O)O,,<rdkit.Chem.rdchem.Mol object at 0x7f59a29704a0>,9,-1.7263000000000002
Cc1ccc(S(N)(=O)=O)cc1,0.23,<rdkit.Chem.rdchem.Mol object at 0x7f59a2970510>,11,0.6424200000000002
CCC(=O)c1ccc(O)cc1,0.01,<rdkit.Chem.rdchem.Mol object at 0x7f59a2970580>,11,1.9848999999999997
NC(Cc1cnc[nH]1)C(=O)O,,<rdkit.Chem.rdchem.Mol object at 0x7f59a29705f0>,11,-0.6359000000000001
CCCO,0.41,<rdkit.Chem.rdchem.Mol object at 0x7f59a2970660>,4,0.3887
Nc1cc[nH]c(=O)n1,,<rdkit.Chem.rdchem.Mol object at 0x7f59a29706d0>,8,-0.6479000000000001
O=c1nc[nH]c(=O)[nH]1,,<rdkit.Chem.rdchem.Mol object at 0x7f59a2970740>,8,-1.5418
CCCCO,0.17,<rdkit.Chem.rdchem.Mol object at 0x7f59a29707b0>,5,0.7787999999999999
CCCCCO,0.07,<rdkit.Chem.rdchem.Mol object at 0x7f59a2970820>,6,1.1689
c1ccccc1,0.02,<rdkit.Chem.rdchem.Mol object at 0x7f59a2970890>,6,1.6866
CC(Cl)(Cl)Cl,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a2970900>,5,2.376500000000001
CC1OC(OC2C(O)CC(OC3C(O)CC(OC4CCC5(C)C(CCC6C5CCC5(C)C(C7=CC(=O)OC7)CCC65O)C4)OC3C)OC2C)CC(O)C1O,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a2970970>,54,3.2473000000000014
CC[N+](CC)(CC)CC,0.01,<rdkit.Chem.rdchem.Mol object at 0x7f59a29709e0>,9,1.8827999999999998
Nc1ccc(S(=O)(=O)Nc2nccs2)cc1,0.03,<rdkit.Chem.rdchem.Mol object at 0x7f59a2970a50>,16,1.5261
CC(C)C(N)C(=O)O,0.88,<rdkit.Chem.rdchem.Mol object at 0x7f59a2970ac0>,8,0.05430000000000007
CC(O)C(N)C(=O)O,,<rdkit.Chem.rdchem.Mol object at 0x7f59a2970b30>,8,-1.2208999999999997
COc1ccc(C(c2ccc(OC)cc2)C(Cl)(Cl)Cl)cc1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a2970ba0>,21,5.205900000000003
Clc1ccc(C(c2ccc(Cl)cc2)C(Cl)Cl)cc1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a2970c10>,18,5.929000000000002
ClC(Cl)=C(c1ccc(Cl)cc1)c1ccc(Cl)cc1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a2970c80>,18,6.187900000000003
CNCCC=C1c2ccccc2CCc2ccccc21,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a2970cf0>,20,3.826400000000003
Nc1ncnc2[nH]cnc12,,<rdkit.Chem.rdchem.Mol object at 0x7f59a2970d60>,10,-0.0648999999999999
CCC(C)C(N)C(=O)O,0.36,<rdkit.Chem.rdchem.Mol object at 0x7f59a2970dd0>,9,0.44439999999999996
Nc1nc2[nH]cnc2c(=O)[nH]1,,<rdkit.Chem.rdchem.Mol object at 0x7f59a2970e40>,11,-0.7716000000000003
NS(=O)(=O)c1cc2c(cc1C(F)(F)F)NC(Cc1ccccc1)NS2(=O)=O,0.02,<rdkit.Chem.rdchem.Mol object at 0x7f59a2970eb0>,27,1.6254000000000004
O=C(O)c1ccc(Cl)cc1,0.01,<rdkit.Chem.rdchem.Mol object at 0x7f59a2970f20>,10,2.0382
N=C(N)NCCCC(N)C(=O)O,,<rdkit.Chem.rdchem.Mol object at 0x7f59a2970f90>,12,-1.338429999999999
BrCBr,0.02,<rdkit.Chem.rdchem.Mol object at 0x7f59a2971000>,3,1.7337
CCBr,0.04,<rdkit.Chem.rdchem.Mol object at 0x7f59a2971070>,3,1.4012
ClCBr,0.03,<rdkit.Chem.rdchem.Mol object at 0x7f59a29710e0>,3,1.5776
CCC,0.04,<rdkit.Chem.rdchem.Mol object at 0x7f59a2971150>,3,1.4163
C#CC,0.23,<rdkit.Chem.rdchem.Mol object at 0x7f59a29711c0>,3,0.6395
CCCl,0.06,<rdkit.Chem.rdchem.Mol object at 0x7f59a2971230>,3,1.2451
CCI,0.04,<rdkit.Chem.rdchem.Mol object at 0x7f59a29712a0>,3,1.4413
CCN,,<rdkit.Chem.rdchem.Mol object at 0x7f59a2971310>,3,-0.03499999999999981
CC#N,0.3,<rdkit.Chem.rdchem.Mol object at 0x7f59a2971380>,3,0.52988
CC=O,0.62,<rdkit.Chem.rdchem.Mol object at 0x7f59a29713f0>,3,0.2052
ClCCl,0.04,<rdkit.Chem.rdchem.Mol object at 0x7f59a2971460>,3,1.4215
FCF,0.13,<rdkit.Chem.rdchem.Mol object at 0x7f59a29714d0>,3,0.8829
ICI,0.02,<rdkit.Chem.rdchem.Mol object at 0x7f59a2971540>,3,1.8139
NC=O,,<rdkit.Chem.rdchem.Mol object at 0x7f59a29715b0>,3,-0.8985000000000001
S=C=S,0.1,<rdkit.Chem.rdchem.Mol object at 0x7f59a2971620>,3,1.0181
C1CC1,0.07,<rdkit.Chem.rdchem.Mol object at 0x7f59a2971690>,3,1.1703
C1CO1,0.96,<rdkit.Chem.rdchem.Mol object at 0x7f59a2971700>,3,0.016600000000000004
BrC(Br)Br,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a2971770>,4,2.4547
CC(C)Br,0.02,<rdkit.Chem.rdchem.Mol object at 0x7f59a29717e0>,4,1.7897
ClC(Cl)Br,0.01,<rdkit.Chem.rdchem.Mol object at 0x7f59a2971850>,4,2.1425
CC(C)C,0.02,<rdkit.Chem.rdchem.Mol object at 0x7f59a29718c0>,4,1.6622999999999999
CC(C)Cl,0.02,<rdkit.Chem.rdchem.Mol object at 0x7f59a2971930>,4,1.6336
CC(C)I,0.01,<rdkit.Chem.rdchem.Mol object at 0x7f59a29719a0>,4,1.8298
CC(C)N,0.44,<rdkit.Chem.rdchem.Mol object at 0x7f59a2971a10>,4,0.35350000000000004
CC(Cl)Cl,0.02,<rdkit.Chem.rdchem.Mol object at 0x7f59a2971a80>,4,1.81
C=C(Cl)Cl,0.01,<rdkit.Chem.rdchem.Mol object at 0x7f59a2971af0>,4,1.9352
CC(F)F,0.05,<rdkit.Chem.rdchem.Mol object at 0x7f59a2971b60>,4,1.2714
C=C(F)F,0.04,<rdkit.Chem.rdchem.Mol object at 0x7f59a2971bd0>,4,1.3965999999999998
FC(Cl)Cl,0.02,<rdkit.Chem.rdchem.Mol object at 0x7f59a2971c40>,4,1.7171
FC(F)Cl,0.04,<rdkit.Chem.rdchem.Mol object at 0x7f59a2971cb0>,4,1.4478
FC(F)F,0.07,<rdkit.Chem.rdchem.Mol object at 0x7f59a2971d20>,4,1.1784999999999999
CN(C)C,0.66,<rdkit.Chem.rdchem.Mol object at 0x7f59a2971d90>,4,0.17779999999999996
C[N+](=O)[O-],,<rdkit.Chem.rdchem.Mol object at 0x7f59a2971e00>,4,-0.10710000000000008
CC1CO1,0.39,<rdkit.Chem.rdchem.Mol object at 0x7f59a2971e70>,4,0.4051
FC(F)(F)Br,0.01,<rdkit.Chem.rdchem.Mol object at 0x7f59a2971ee0>,5,1.9011
CC(C)(C)N,0.18,<rdkit.Chem.rdchem.Mol object at 0x7f59a2971f50>,5,0.7436
CC(C)(C)O,0.17,<rdkit.Chem.rdchem.Mol object at 0x7f59a2971fc0>,5,0.7771999999999999
FC(Cl)(Cl)Cl,0.01,<rdkit.Chem.rdchem.Mol object at 0x7f59a2972030>,5,2.2836
FC(F)(Cl)Cl,0.01,<rdkit.Chem.rdchem.Mol object at 0x7f59a29720a0>,5,2.0143
FC(F)(F)Cl,0.02,<rdkit.Chem.rdchem.Mol object at 0x7f59a2972110>,5,1.7449999999999999
FC(F)(F)F,0.03,<rdkit.Chem.rdchem.Mol object at 0x7f59a2972180>,5,1.4756999999999998
C[Si](C)(C)C,0.01,<rdkit.Chem.rdchem.Mol object at 0x7f59a29721f0>,5,1.9544
OCC(Br)(Br)Br,0.02,<rdkit.Chem.rdchem.Mol object at 0x7f59a2972260>,6,1.8172000000000001
CCC(C)(C)C,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a29722d0>,6,2.442500000000001
CC(C)(C)CO,0.09,<rdkit.Chem.rdchem.Mol object at 0x7f59a2972340>,6,1.0248
CCC(C)(C)O,0.07,<rdkit.Chem.rdchem.Mol object at 0x7f59a29723b0>,6,1.1673
O=CC(Cl)(Cl)Cl,0.03,<rdkit.Chem.rdchem.Mol object at 0x7f59a2972420>,6,1.5555
OCC(F)(F)F,0.29,<rdkit.Chem.rdchem.Mol object at 0x7f59a2972490>,6,0.5410000000000001
CC(=O)C(C)(C)C,0.02,<rdkit.Chem.rdchem.Mol object at 0x7f59a2972500>,7,1.6215
CC(C)(C)C(=O)O,0.08,<rdkit.Chem.rdchem.Mol object at 0x7f59a2972570>,7,1.1171
CC(Cl)(Cl)C(=O)O,0.05,<rdkit.Chem.rdchem.Mol object at 0x7f59a29725e0>,7,1.2648
ClC(Cl)C(Cl)(Cl)Cl,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a2972650>,7,3.1603000000000003
O=C(O)C(Cl)(Cl)Cl,0.04,<rdkit.Chem.rdchem.Mol object at 0x7f59a29726c0>,7,1.4412
O=[N+]([O-])C(Cl)(Cl)Cl,0.03,<rdkit.Chem.rdchem.Mol object at 0x7f59a2972730>,7,1.5908
FC(F)(Cl)C(F)(Cl)Cl,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a29727a0>,8,2.9189
FC(F)(Cl)C(F)(F)Cl,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a2972810>,8,2.6495999999999995
FC(F)(F)C(F)(F)F,0.01,<rdkit.Chem.rdchem.Mol object at 0x7f59a2972880>,8,2.1109999999999998
CC12CCC(CC1=O)C2(C)C,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a29728f0>,11,2.401700000000001
CC1(C)OC2CC3C4CCC5=CC(=O)C=CC5(C)C4(F)C(O)CC3(C)C2(C(=O)CO)O1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a2972960>,31,2.4188000000000005
COC(F)(F)C(Cl)Cl,0.01,<rdkit.Chem.rdchem.Mol object at 0x7f59a29729d0>,8,2.0293
CN1CCC23c4c5ccc(O)c4OC2C(=O)CCC3(O)C1C5,0.18,<rdkit.Chem.rdchem.Mol object at 0x7f59a2972a40>,22,0.7451999999999999
CC1(O)CCC2C3CCC4=CC(=O)CCC4(C)C3(F)C(O)CC21C,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a2972ab0>,24,3.332200000000002
ClC1=C(Cl)C2(Cl)C3C(Cl)C=CC3C1(Cl)C2(Cl)Cl,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a2972b20>,17,5.241500000000001
COc1ccc2c3c1OC1C(O)C=CC4C(C2)N(C)CCC341,0.03,<rdkit.Chem.rdchem.Mol object at 0x7f59a2972b90>,22,1.5010999999999999
C=CCC1(C2C=CCC2)C(=O)NC(=O)NC1=O,0.13,<rdkit.Chem.rdchem.Mol object at 0x7f59a2972c00>,17,0.8810999999999998
C=CCC1(C(C)CCC)C(=O)NC(=O)NC1=O,0.04,<rdkit.Chem.rdchem.Mol object at 0x7f59a2972c70>,17,1.3510999999999997
CCCC(C)C1(CC)C(=O)N=C(O)NC1=O,0.04,<rdkit.Chem.rdchem.Mol object at 0x7f59a2972ce0>,16,1.3894
CCCC(C)C1(CC)C(=O)N=C(S)NC1=O,0.02,<rdkit.Chem.rdchem.Mol object at 0x7f59a2972d50>,16,1.7611999999999999
CCC1(C(C)C)C(=O)NC(=O)NC1=O,0.39,<rdkit.Chem.rdchem.Mol object at 0x7f59a2972dc0>,14,0.40479999999999994
ClC(c1ccccc1)(c1ccccc1)c1ccccc1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a2972e30>,20,5.217300000000003
OC(c1ccccc1)(c1ccccc1)c1ccccc1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a2972ea0>,20,3.970800000000003
O=C(O)C(O)(c1ccccc1)c1ccccc1,0.01,<rdkit.Chem.rdchem.Mol object at 0x7f59a2972f10>,17,2.0071000000000003
CC1(c2ccccc2)C(=O)NC(=O)NC1=O,0.49,<rdkit.Chem.rdchem.Mol object at 0x7f59a2972f80>,16,0.31030000000000013
CCC(=O)C(CC(C)N(C)C)(c1ccccc1)c1ccccc1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a2972ff0>,23,4.292000000000004
C=CCC1(C(C)C)C(=O)NC(=O)NC1=O,0.27,<rdkit.Chem.rdchem.Mol object at 0x7f59a2973060>,15,0.5709000000000001
C=C1CC23CC1(O)CCC2C12C=CC(O)C(C)(C(=O)O1)C2C3C(=O)O,0.09,<rdkit.Chem.rdchem.Mol object at 0x7f59a29730d0>,25,1.0271000000000001
CN1CCC23CCCCC2C1Cc1ccc(O)cc13,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a2973140>,19,3.080400000000002
O=C1OC(c2ccc(O)cc2)(c2ccc(O)cc2)c2ccccc21,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a29731b0>,24,3.560100000000002
c1ccc(C2(N3CCCCC3)CCCCC2)cc1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a2973220>,18,4.331900000000004
CCC(=O)OC1(c2ccccc2)CCN(C)CC1C,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a2973290>,19,2.806700000000001
CCC1(c2ccccc2)CCC(=O)NC1=O,0.02,<rdkit.Chem.rdchem.Mol object at 0x7f59a2973300>,16,1.771
C=CCC1(C(C)CCC)C(=O)NC(=S)NC1=O,0.03,<rdkit.Chem.rdchem.Mol object at 0x7f59a2973370>,17,1.5159999999999998
CCCCC1(CC)C(=O)NC(=O)NC1=O,0.12,<rdkit.Chem.rdchem.Mol object at 0x7f59a29733e0>,15,0.9389999999999998
CCCCCCC1(CC)C(=O)NC(=O)NC1=O,0.02,<rdkit.Chem.rdchem.Mol object at 0x7f59a2973450>,17,1.7191999999999998
CCC1(CC)C(=O)NC(=S)NC1=O,0.47,<rdkit.Chem.rdchem.Mol object at 0x7f59a29734c0>,13,0.32369999999999977
NS(=O)(=O)c1cc(C2(O)NC(=O)c3ccccc32)ccc1Cl,0.12,<rdkit.Chem.rdchem.Mol object at 0x7f59a2973530>,22,0.9242000000000001
ClC1=C(Cl)C(Cl)(Cl)C(Cl)=C1Cl,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a29735a0>,11,4.5523
CCC(Br)(CC)C(=O)NC(N)=O,0.07,<rdkit.Chem.rdchem.Mol object at 0x7f59a2973610>,12,1.1349999999999998
CCC1(C)CC(=O)NC1=O,0.36,<rdkit.Chem.rdchem.Mol object at 0x7f59a2973680>,10,0.4491999999999999
CC1(C)NC(=O)NC1=O,,<rdkit.Chem.rdchem.Mol object at 0x7f59a29736f0>,9,-0.3956000000000001
CCOP(=O)(C#N)N(C)C,0.06,<rdkit.Chem.rdchem.Mol object at 0x7f59a2973760>,10,1.25868
O=C(O)CC(O)(CC(=O)O)C(=O)O,,<rdkit.Chem.rdchem.Mol object at 0x7f59a29737d0>,13,-1.2484999999999995
CCC(CO)(CO)CO,,<rdkit.Chem.rdchem.Mol object at 0x7f59a2973840>,9,-0.6403000000000001
C#CC1(O)CCCCC1,0.05,<rdkit.Chem.rdchem.Mol object at 0x7f59a29738b0>,9,1.3148
CCOP(=O)(CC)OCC,0.01,<rdkit.Chem.rdchem.Mol object at 0x7f59a2973920>,10,2.2724
CCOP(=O)(OCC)OCC,0.01,<rdkit.Chem.rdchem.Mol object at 0x7f59a2973990>,11,2.2039999999999997
CCCCSP(=O)(SCCCC)SCCCC,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a2973a00>,17,6.694400000000005
CCCCOCCOP(=O)(OCCOCCCC)OCCOCCCC,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a2973a70>,26,4.594400000000005
CC1=CC(=O)CC(C)(C)C1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a2973ae0>,10,2.3218000000000005
CCO[Si](C)(C)OCC,0.02,<rdkit.Chem.rdchem.Mol object at 0x7f59a2973b50>,9,1.7612
CC(C)(C#N)N=NC(C)(C)C#N,0.01,<rdkit.Chem.rdchem.Mol object at 0x7f59a2973bc0>,12,2.04296
C=CC(C)(O)CCC=C(C)C,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a2973c30>,11,2.6698000000000013
C=CC(=C)C,0.02,<rdkit.Chem.rdchem.Mol object at 0x7f59a2973ca0>,5,1.7485
CC(C)CN,0.25,<rdkit.Chem.rdchem.Mol object at 0x7f59a2973d10>,5,0.6011000000000001
CC(C)C#N,0.07,<rdkit.Chem.rdchem.Mol object at 0x7f59a2973d80>,5,1.16598
CC(C)CO,0.23,<rdkit.Chem.rdchem.Mol object at 0x7f59a2973df0>,5,0.6347
CCC(C)Cl,0.01,<rdkit.Chem.rdchem.Mol object at 0x7f59a2973e60>,5,2.0237
CC(Cl)CCl,0.01,<rdkit.Chem.rdchem.Mol object at 0x7f59a2973ed0>,5,1.8525
CCC(C)O,0.17,<rdkit.Chem.rdchem.Mol object at 0x7f59a2973f40>,5,0.7771999999999999
CCC(C)=O,0.1,<rdkit.Chem.rdchem.Mol object at 0x7f59a2974040>,5,0.9854
CC(O)CN,,<rdkit.Chem.rdchem.Mol object at 0x7f59a29740b0>,5,-0.6741000000000001
CC(O)C#N,,<rdkit.Chem.rdchem.Mol object at 0x7f59a2974120>,5,-0.10922000000000004
ClCC(Cl)Cl,0.01,<rdkit.Chem.rdchem.Mol object at 0x7f59a2974190>,5,2.0289
ClC=C(Cl)Cl,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a2974200>,5,2.5017000000000005
CCC(N)=O,,<rdkit.Chem.rdchem.Mol object at 0x7f59a2974270>,5,-0.11829999999999996
C=CC(N)=O,,<rdkit.Chem.rdchem.Mol object at 0x7f59a29742e0>,5,-0.3423
NC(=O)CCl,,<rdkit.Chem.rdchem.Mol object at 0x7f59a2974350>,5,-0.2895000000000001
O=C(O)CBr,0.34,<rdkit.Chem.rdchem.Mol object at 0x7f59a29743c0>,5,0.46590000000000004
CCC(=O)O,0.33,<rdkit.Chem.rdchem.Mol object at 0x7f59a2974430>,5,0.481
C=CC(=O)O,0.55,<rdkit.Chem.rdchem.Mol object at 0x7f59a29744a0>,5,0.25699999999999995
O=C(O)CCl,0.49,<rdkit.Chem.rdchem.Mol object at 0x7f59a2974510>,5,0.3098
O=C(O)CO,,<rdkit.Chem.rdchem.Mol object at 0x7f59a2974580>,5,-0.9367000000000001
CNC(C)=O,,<rdkit.Chem.rdchem.Mol object at 0x7f59a29745f0>,5,-0.24770000000000003
COC(C)=O,0.66,<rdkit.Chem.rdchem.Mol object at 0x7f59a2974660>,5,0.17930000000000001
CC[N+](=O)[O-],0.52,<rdkit.Chem.rdchem.Mol object at 0x7f59a29746d0>,5,0.2829999999999999
CC(C)C(C)C,0.01,<rdkit.Chem.rdchem.Mol object at 0x7f59a2974740>,6,2.2984
CC(C)C(=O)O,0.19,<rdkit.Chem.rdchem.Mol object at 0x7f59a29747b0>,6,0.727
ClC(Cl)C(Cl)Cl,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a2974820>,6,2.5938
C=C(C)C(N)=O,0.9,<rdkit.Chem.rdchem.Mol object at 0x7f59a2974890>,6,0.047799999999999954
C=C(C)C(=O)O,0.23,<rdkit.Chem.rdchem.Mol object at 0x7f59a2974900>,6,0.6471
O=C(O)C(Cl)Cl,0.13,<rdkit.Chem.rdchem.Mol object at 0x7f59a2974970>,6,0.8747
CC(C)[N+](=O)[O-],0.21,<rdkit.Chem.rdchem.Mol object at 0x7f59a29749e0>,6,0.6715
CN(C)C1C(O)=C(C(N)=O)C(=O)C2(O)C(O)=C3C(=O)c4c(O)cccc4C(C)(O)C3C(O)C12,,<rdkit.Chem.rdchem.Mol object at 0x7f59a2974a50>,33,-1.2435999999999974
CC(C)(c1ccc(O)cc1)c1ccc(O)cc1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a2974ac0>,17,3.423700000000002
Nc1ccc(S(=O)(=O)c2ccc(N)cc2)cc1,0.02,<rdkit.Chem.rdchem.Mol object at 0x7f59a2974b30>,17,1.6838000000000002
Cc1ccc(S(=O)(=O)N(C)N=O)cc1,0.05,<rdkit.Chem.rdchem.Mol object at 0x7f59a2974ba0>,14,1.29692
NNS(=O)(=O)c1ccccc1,,<rdkit.Chem.rdchem.Mol object at 0x7f59a2974c10>,11,-0.1614000000000002
CC(=O)OC(C)(C)C1CC=C(C)CC1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a2974c80>,14,3.0745000000000013
COc1ccc(NS(=O)(=O)c2ccc(N)cc2)nn1,0.14,<rdkit.Chem.rdchem.Mol object at 0x7f59a2974cf0>,19,0.8681999999999999
CCOS(=O)(=O)c1ccc(C)cc1,0.02,<rdkit.Chem.rdchem.Mol object at 0x7f59a2974d60>,13,1.72022
CC(C)(OOC(C)(C)c1ccccc1)c1ccccc1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a2974dd0>,20,4.805200000000005
CC1=CCC2CC1C2(C)C,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a2974e40>,10,2.9987000000000013
CCC(Br)C(=O)O,0.06,<rdkit.Chem.rdchem.Mol object at 0x7f59a2974eb0>,7,1.2445000000000002
CCC(N)C(=O)O,,<rdkit.Chem.rdchem.Mol object at 0x7f59a2974f20>,7,-0.19169999999999998
C=C(C)C(=O)OC,0.18,<rdkit.Chem.rdchem.Mol object at 0x7f59a2974f90>,7,0.7355
CN(C)C(=N)N(C)C,0.9,<rdkit.Chem.rdchem.Mol object at 0x7f59a2975000>,8,0.0443699999999998
Nc1c(S(=O)(=O)O)ccc2ccccc12,0.02,<rdkit.Chem.rdchem.Mol object at 0x7f59a2975070>,15,1.6687
O=C1NS(=O)(=O)c2ccccc21,0.76,<rdkit.Chem.rdchem.Mol object at 0x7f59a29750e0>,12,0.11869999999999997
Nc1ccc(C=Cc2ccc(N)cc2S(=O)(=O)O)c(S(=O)(=O)O)c1,0.03,<rdkit.Chem.rdchem.Mol object at 0x7f59a2975150>,24,1.5148000000000008
CC(=O)c1c(C)c([N+](=O)[O-])c(C(C)(C)C)c([N+](=O)[O-])c1C,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a29751c0>,21,3.6199400000000033
Nc1ccc2ccccc2c1S(=O)(=O)O,0.02,<rdkit.Chem.rdchem.Mol object at 0x7f59a2975230>,15,1.6687
Cc1cccc(C)c1[N+](=O)[O-],0.01,<rdkit.Chem.rdchem.Mol object at 0x7f59a29752a0>,11,2.21164
CC(CCC(=O)O)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CC(O)C12C,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a2975310>,29,3.4487000000000023
CC(=O)CC(c1ccccc1)c1c(O)c2ccccc2oc1=O,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a2975380>,23,3.609600000000003
CCN(CC)c1ccc2c(-c3ccccc3C(=O)O)c3ccc(N(CC)CC)cc3[o+]c2c1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a29753f0>,33,6.924700000000006
OCc1ccccc1C(c1ccc(O)cc1)c1ccc(O)cc1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a2975460>,23,3.7703000000000024
O=C1c2ccccc2-c2cccc3cccc1c23,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a29754d0>,18,4.051200000000002
O=C(O)C1c2ccccc2Oc2ccccc21,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a2975540>,17,3.0088000000000017
CNc1cccc2c1C(=O)c1ccccc1C2=O,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a29755b0>,18,2.5037000000000003
